EventLog,RecordNumber,TimeGenerated,TimeWritten,EventID,EventType,EventTypeName,EventCategory,EventCategoryName,SourceName,Strings,ComputerName,SID,Message,Data 
C:\Users\justin\projects\DevTechnologies\log.evtx,15493,2016-08-28 12:00:00,2016-08-28 12:00:00,6013,4,Information event,0,None,EventLog,,annette,,The system uptime is 431455 seconds. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15496,2016-08-28 12:45:28,2016-08-28 12:45:28,7031,1,Error event,0,None,Service Control Manager,,annette,,The Sync Host_5f0a5d0 service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15497,2016-08-28 12:45:28,2016-08-28 12:45:28,7031,1,Error event,0,None,Service Control Manager,,annette,,The Contact Data_5f0a5d0 service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15498,2016-08-28 12:45:28,2016-08-28 12:45:28,7031,1,Error event,0,None,Service Control Manager,,annette,,The User Data Storage_5f0a5d0 service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15499,2016-08-28 12:45:28,2016-08-28 12:45:28,7031,1,Error event,0,None,Service Control Manager,,annette,,The User Data Access_5f0a5d0 service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15511,2016-08-28 14:22:24,2016-08-28 14:22:24,18,4,Information event,0,None,BTHUSB,,annette,,Windows cannot store Bluetooth authentication codes (link keys) on the local adapter. Bluetooth keyboards might not work in the system BIOS during startup. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15512,2016-08-28 14:22:25,2016-08-28 14:22:25,1,4,Information event,0,None,Microsoft-Windows-Power-Troubleshooter,,annette,S-1-5-19,The system has returned from a low power state. Sleep Time: 2016-08-28T05:45:35.893262100Z Wake Time: 2016-08-28T07:22:23.140259400Z Wake Source: 0 ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15515,2016-08-28 14:24:21,2016-08-28 14:24:21,6006,4,Information event,0,None,EventLog,,annette,,The Event log service was stopped. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15518,2016-08-28 14:24:43,2016-08-28 14:24:43,6009,4,Information event,0,None,EventLog,,annette,,Microsoft (R) Windows (R) 10.00. 10586 Multiprocessor Free. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15519,2016-08-28 14:24:43,2016-08-28 14:24:43,6005,4,Information event,0,None,EventLog,,annette,,The Event log service was started. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15520,2016-08-28 14:24:43,2016-08-28 14:24:43,6013,4,Information event,0,None,EventLog,,annette,,The system uptime is 6 seconds. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15521,2016-08-28 14:24:23,2016-08-28 14:24:23,4001,4,Information event,0,None,Microsoft-Windows-WLAN-AutoConfig,,annette,S-1-5-18,WLAN AutoConfig service has successfully stopped. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15537,2016-08-28 14:24:38,2016-08-28 14:24:38,36,4,Information event,0,None,VMnetAdapter,,annette,,() Starting up the Adapter Driver for VMware Virtual Networks. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15540,2016-08-28 14:24:39,2016-08-28 14:24:39,2,4,Information event,0,None,MEIx64,,annette,,Intel(R) Management Engine Interface driver has started successfully. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15546,2016-08-28 14:24:42,2016-08-28 14:24:42,18,4,Information event,0,None,BTHUSB,,annette,,Windows cannot store Bluetooth authentication codes (link keys) on the local adapter. Bluetooth keyboards might not work in the system BIOS during startup. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15547,2016-08-28 14:24:42,2016-08-28 14:24:42,28,2,Warning event,0,None,BTHUSB,,annette,,The local adapter does not support Bluetooth Low Energy. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15552,2016-08-28 14:24:43,2016-08-28 14:24:43,34,4,Information event,0,None,BTHUSB,,annette,,A Bluetooth policy has changed. Policy Connectivity\AllowBluetooth has value of: 2 ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15553,2016-08-28 14:24:43,2016-08-28 14:24:43,34,4,Information event,0,None,BTHUSB,,annette,,A Bluetooth policy has changed. Policy Bluetooth\AllowDiscoverableMode has value of: 1 ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15554,2016-08-28 14:24:43,2016-08-28 14:24:43,34,4,Information event,0,None,BTHUSB,,annette,,A Bluetooth policy has changed. Policy Bluetooth\AllowAdvertising has value of: 1 ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15555,2016-08-28 14:24:43,2016-08-28 14:24:43,34,4,Information event,0,None,BTHUSB,,annette,,A Bluetooth policy has changed. Policy Bluetooth\ServicesAllowedList has value of: * ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15556,2016-08-28 14:24:43,2016-08-28 14:24:43,37,4,Information event,0,None,BTHUSB,,annette,,Bluetooth radio has accepted discoverability due to policy Bluetooth\AllowDiscoverableMode. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15557,2016-08-28 14:24:43,2016-08-28 14:24:43,35,4,Information event,0,None,BTHUSB,,annette,,Bluetooth radio enablement has been accepted due to policy Connectivity\AllowBluetooth. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15558,2016-08-28 14:24:43,2016-08-28 14:24:43,36,4,Information event,0,None,BTHUSB,,annette,,Bluetooth radio has accepted advertising due to policy Bluetooth\AllowAdvertising. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15559,2016-08-28 14:24:43,2016-08-28 14:24:43,10,4,Information event,0,None,VMnetBridge,,annette,,() Starting up the Bridge Driver for VMware Virtual Networks. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15560,2016-08-28 14:24:43,2016-08-28 14:24:43,7003,1,Error event,0,None,Service Control Manager,,annette,,The ATKGFNEXSrv service depends on the following service: ASMMAP64. This service might not be installed. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15561,2016-08-28 14:24:43,2016-08-28 14:24:43,4000,4,Information event,0,None,Microsoft-Windows-WLAN-AutoConfig,,annette,S-1-5-18,WLAN AutoConfig service has successfully started. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15565,2016-08-28 14:24:44,2016-08-28 14:24:44,7000,1,Error event,0,None,Service Control Manager,,annette,,The vmx86 service failed to start due to the following error: %%50 ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15566,2016-08-28 14:24:44,2016-08-28 14:24:44,7001,1,Error event,0,None,Service Control Manager,,annette,,The VMAuthdService service depends on the vmx86 service which failed to start because of the following error: %%50 ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15567,2016-08-28 14:24:44,2016-08-28 14:24:44,1,4,Information event,0,None,VMnetuserif,,annette,,() Starting up the User Interface Driver for VMware Virtual Networks. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15568,2016-08-28 14:24:45,2016-08-28 14:24:45,7026,4,Information event,0,None,Service Control Manager,,annette,,The following boot-start or system-start driver(s) did not load: cdrom dam ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15569,2016-08-28 14:24:52,2016-08-28 14:24:52,11,2,Warning event,0,None,Microsoft-Windows-Wininit,,annette,S-1-5-18,Custom dynamic link libraries are being loaded for every application. The system administrator should review the list of libraries to ensure they are related to trusted applications. Please visit http://support.microsoft.com/kb/197571 for more information. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15570,2016-08-28 14:39:46,2016-08-28 14:39:46,2,4,Information event,0,None,Lfsvc,,annette,,Geolocation positioning has been disabled by the user. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15571,2016-08-28 14:40:37,2016-08-28 14:40:37,1074,4,Information event,0,None,User32,,annette,S-1-5-21-1787364193-1598794461-1605341261-1001,The process C:\Windows\System32\RuntimeBroker.exe (ANNETTE) has initiated the power off of computer ANNETTE on behalf of user ANNETTE\justin for the following reason: Other (Unplanned) Reason Code: 0x0 Shutdown Type: power off Comment: ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15573,2016-08-28 14:40:38,2016-08-28 14:40:38,7031,1,Error event,0,None,Service Control Manager,,annette,,The Sync Host_236d9 service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15574,2016-08-28 14:40:38,2016-08-28 14:40:38,7031,1,Error event,0,None,Service Control Manager,,annette,,The Contact Data_236d9 service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15575,2016-08-28 14:40:38,2016-08-28 14:40:38,7031,1,Error event,0,None,Service Control Manager,,annette,,The User Data Storage_236d9 service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15576,2016-08-28 14:40:38,2016-08-28 14:40:38,7031,1,Error event,0,None,Service Control Manager,,annette,,The User Data Access_236d9 service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15586,2016-08-28 21:25:45,2016-08-28 21:25:45,18,4,Information event,0,None,BTHUSB,,annette,,Windows cannot store Bluetooth authentication codes (link keys) on the local adapter. Bluetooth keyboards might not work in the system BIOS during startup. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15587,2016-08-28 21:25:46,2016-08-28 21:25:46,1,4,Information event,0,None,Microsoft-Windows-Power-Troubleshooter,,annette,S-1-5-19,The system has returned from a low power state. Sleep Time: 2016-08-28T07:40:41.076493200Z Wake Time: 2016-08-28T14:25:44.139627900Z Wake Source: 0 ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15613,2016-08-29 03:51:59,2016-08-29 03:51:59,7031,1,Error event,0,None,Service Control Manager,,annette,,The Sync Host_22f805 service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15614,2016-08-29 03:51:59,2016-08-29 03:51:59,7031,1,Error event,0,None,Service Control Manager,,annette,,The Contact Data_22f805 service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15615,2016-08-29 03:51:59,2016-08-29 03:51:59,7031,1,Error event,0,None,Service Control Manager,,annette,,The User Data Storage_22f805 service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15616,2016-08-29 03:51:59,2016-08-29 03:51:59,7031,1,Error event,0,None,Service Control Manager,,annette,,The User Data Access_22f805 service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15627,2016-08-29 09:44:24,2016-08-29 09:44:24,18,4,Information event,0,None,BTHUSB,,annette,,Windows cannot store Bluetooth authentication codes (link keys) on the local adapter. Bluetooth keyboards might not work in the system BIOS during startup. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15628,2016-08-29 09:44:25,2016-08-29 09:44:25,1,4,Information event,0,None,Microsoft-Windows-Power-Troubleshooter,,annette,S-1-5-19,The system has returned from a low power state. Sleep Time: 2016-08-28T20:52:04.980723100Z Wake Time: 2016-08-29T02:44:23.044524900Z Wake Source: 0 ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15631,2016-08-29 09:45:26,2016-08-29 09:45:26,6006,4,Information event,0,None,EventLog,,annette,,The Event log service was stopped. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15634,2016-08-29 09:45:46,2016-08-29 09:45:46,6009,4,Information event,0,None,EventLog,,annette,,Microsoft (R) Windows (R) 10.00. 10586 Multiprocessor Free. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15635,2016-08-29 09:45:46,2016-08-29 09:45:46,6005,4,Information event,0,None,EventLog,,annette,,The Event log service was started. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15636,2016-08-29 09:45:46,2016-08-29 09:45:46,6013,4,Information event,0,None,EventLog,,annette,,The system uptime is 6 seconds. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15637,2016-08-29 09:45:27,2016-08-29 09:45:27,4001,4,Information event,0,None,Microsoft-Windows-WLAN-AutoConfig,,annette,S-1-5-18,WLAN AutoConfig service has successfully stopped. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15653,2016-08-29 09:45:42,2016-08-29 09:45:42,36,4,Information event,0,None,VMnetAdapter,,annette,,() Starting up the Adapter Driver for VMware Virtual Networks. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15656,2016-08-29 09:45:42,2016-08-29 09:45:42,2,4,Information event,0,None,MEIx64,,annette,,Intel(R) Management Engine Interface driver has started successfully. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15662,2016-08-29 09:45:45,2016-08-29 09:45:45,18,4,Information event,0,None,BTHUSB,,annette,,Windows cannot store Bluetooth authentication codes (link keys) on the local adapter. Bluetooth keyboards might not work in the system BIOS during startup. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15663,2016-08-29 09:45:45,2016-08-29 09:45:45,28,2,Warning event,0,None,BTHUSB,,annette,,The local adapter does not support Bluetooth Low Energy. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15666,2016-08-29 09:45:46,2016-08-29 09:45:46,34,4,Information event,0,None,BTHUSB,,annette,,A Bluetooth policy has changed. Policy Connectivity\AllowBluetooth has value of: 2 ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15667,2016-08-29 09:45:46,2016-08-29 09:45:46,34,4,Information event,0,None,BTHUSB,,annette,,A Bluetooth policy has changed. Policy Bluetooth\AllowDiscoverableMode has value of: 1 ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15668,2016-08-29 09:45:46,2016-08-29 09:45:46,34,4,Information event,0,None,BTHUSB,,annette,,A Bluetooth policy has changed. Policy Bluetooth\AllowAdvertising has value of: 1 ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15669,2016-08-29 09:45:46,2016-08-29 09:45:46,34,4,Information event,0,None,BTHUSB,,annette,,A Bluetooth policy has changed. Policy Bluetooth\ServicesAllowedList has value of: * ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15670,2016-08-29 09:45:46,2016-08-29 09:45:46,37,4,Information event,0,None,BTHUSB,,annette,,Bluetooth radio has accepted discoverability due to policy Bluetooth\AllowDiscoverableMode. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15671,2016-08-29 09:45:46,2016-08-29 09:45:46,36,4,Information event,0,None,BTHUSB,,annette,,Bluetooth radio has accepted advertising due to policy Bluetooth\AllowAdvertising. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15672,2016-08-29 09:45:46,2016-08-29 09:45:46,35,4,Information event,0,None,BTHUSB,,annette,,Bluetooth radio enablement has been accepted due to policy Connectivity\AllowBluetooth. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15673,2016-08-29 09:45:47,2016-08-29 09:45:47,10,4,Information event,0,None,VMnetBridge,,annette,,() Starting up the Bridge Driver for VMware Virtual Networks. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15676,2016-08-29 09:45:47,2016-08-29 09:45:47,7003,1,Error event,0,None,Service Control Manager,,annette,,The ATKGFNEXSrv service depends on the following service: ASMMAP64. This service might not be installed. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15677,2016-08-29 09:45:47,2016-08-29 09:45:47,4000,4,Information event,0,None,Microsoft-Windows-WLAN-AutoConfig,,annette,S-1-5-18,WLAN AutoConfig service has successfully started. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15680,2016-08-29 09:45:47,2016-08-29 09:45:47,1,4,Information event,0,None,VMnetuserif,,annette,,() Starting up the User Interface Driver for VMware Virtual Networks. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15682,2016-08-29 09:45:48,2016-08-29 09:45:48,7026,4,Information event,0,None,Service Control Manager,,annette,,The following boot-start or system-start driver(s) did not load: cdrom dam ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15683,2016-08-29 09:45:56,2016-08-29 09:45:56,11,2,Warning event,0,None,Microsoft-Windows-Wininit,,annette,S-1-5-18,Custom dynamic link libraries are being loaded for every application. The system administrator should review the list of libraries to ensure they are related to trusted applications. Please visit http://support.microsoft.com/kb/197571 for more information. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15684,2016-08-29 10:00:50,2016-08-29 10:00:50,2,4,Information event,0,None,Lfsvc,,annette,,Geolocation positioning has been disabled by the user. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15686,2016-08-29 12:00:00,2016-08-29 12:00:00,6013,4,Information event,0,None,EventLog,,annette,,The system uptime is 8060 seconds. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15703,2016-08-30 02:03:39,2016-08-30 02:03:39,158,4,Information event,0,None,Microsoft-Windows-Time-Service,,annette,S-1-5-19,The time provider 'VMICTimeProvider' has indicated that the current hardware and operating environment is not supported and has stopped. This behavior is expected for VMICTimeProvider on non-HyperV-guest environments. This may be the expected behavior for the current provider in the current operating environment as well. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15704,2016-08-30 02:03:40,2016-08-30 02:03:40,37,4,Information event,0,None,Microsoft-Windows-Time-Service,,annette,S-1-5-19,"The time provider NtpClient is currently receiving valid time data from time.windows.com,0x9 (ntp.m|0x9|0.0.0.0:123->40.69.40.157:123). ",
C:\Users\justin\projects\DevTechnologies\log.evtx,15706,2016-08-30 02:04:04,2016-08-30 02:04:04,35,4,Information event,0,None,Microsoft-Windows-Time-Service,,annette,S-1-5-19,"The time service is now synchronizing the system time with the time source time.windows.com,0x9 (ntp.m|0x9|0.0.0.0:123->40.69.40.157:123). ",
C:\Users\justin\projects\DevTechnologies\log.evtx,15709,2016-08-30 02:04:18,2016-08-30 02:04:18,33,4,Information event,0,None,volsnap,,annette,,The oldest shadow copy of volume C: was deleted to keep disk space usage for shadow copies of volume C: below the user defined limit. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15713,2016-08-30 03:54:17,2016-08-30 03:54:17,1074,4,Information event,0,None,User32,,annette,S-1-5-21-1787364193-1598794461-1605341261-1001,The process C:\Windows\System32\RuntimeBroker.exe (ANNETTE) has initiated the power off of computer ANNETTE on behalf of user ANNETTE\justin for the following reason: Other (Unplanned) Reason Code: 0x0 Shutdown Type: power off Comment: ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15715,2016-08-30 03:54:17,2016-08-30 03:54:17,7031,1,Error event,0,None,Service Control Manager,,annette,,The Sync Host_2f41c service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15716,2016-08-30 03:54:17,2016-08-30 03:54:17,7031,1,Error event,0,None,Service Control Manager,,annette,,The Contact Data_2f41c service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15717,2016-08-30 03:54:17,2016-08-30 03:54:17,7031,1,Error event,0,None,Service Control Manager,,annette,,The User Data Storage_2f41c service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15718,2016-08-30 03:54:17,2016-08-30 03:54:17,7031,1,Error event,0,None,Service Control Manager,,annette,,The User Data Access_2f41c service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15721,2016-08-30 21:55:25,2016-08-30 21:55:25,6013,4,Information event,0,None,EventLog,,annette,,The system uptime is 130175 seconds. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15732,2016-08-30 21:55:27,2016-08-30 21:55:27,18,4,Information event,0,None,BTHUSB,,annette,,Windows cannot store Bluetooth authentication codes (link keys) on the local adapter. Bluetooth keyboards might not work in the system BIOS during startup. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15733,2016-08-30 21:55:28,2016-08-30 21:55:28,1,4,Information event,0,None,Microsoft-Windows-Power-Troubleshooter,,annette,S-1-5-19,The system has returned from a low power state. Sleep Time: 2016-08-29T20:54:23.606566400Z Wake Time: 2016-08-30T14:55:26.029349800Z Wake Source: 0 ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15760,2016-08-31 12:00:00,2016-08-31 12:00:00,6013,4,Information event,0,None,EventLog,,annette,,The system uptime is 180851 seconds. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15784,2016-09-01 10:23:05,2016-09-01 10:23:05,7031,1,Error event,0,None,Service Control Manager,,annette,,The Sync Host_3c047f1 service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15785,2016-09-01 10:23:05,2016-09-01 10:23:05,7031,1,Error event,0,None,Service Control Manager,,annette,,The Contact Data_3c047f1 service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15786,2016-09-01 10:23:05,2016-09-01 10:23:05,7031,1,Error event,0,None,Service Control Manager,,annette,,The User Data Storage_3c047f1 service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15787,2016-09-01 10:23:05,2016-09-01 10:23:05,7031,1,Error event,0,None,Service Control Manager,,annette,,The User Data Access_3c047f1 service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15791,2016-09-01 23:17:41,2016-09-01 23:17:41,6013,4,Information event,0,None,EventLog,,annette,,The system uptime is 307911 seconds. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15799,2016-09-01 23:17:43,2016-09-01 23:17:43,18,4,Information event,0,None,BTHUSB,,annette,,Windows cannot store Bluetooth authentication codes (link keys) on the local adapter. Bluetooth keyboards might not work in the system BIOS during startup. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15800,2016-09-01 23:17:44,2016-09-01 23:17:44,1,4,Information event,0,None,Microsoft-Windows-Power-Troubleshooter,,annette,S-1-5-19,The system has returned from a low power state. Sleep Time: 2016-09-01T03:23:12.776889700Z Wake Time: 2016-09-01T16:17:42.127790500Z Wake Source: 0 ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15817,2016-09-02 01:56:59,2016-09-02 01:56:59,7031,1,Error event,0,None,Service Control Manager,,annette,,The Sync Host_81e7679 service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15818,2016-09-02 01:56:59,2016-09-02 01:56:59,7031,1,Error event,0,None,Service Control Manager,,annette,,The Contact Data_81e7679 service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15819,2016-09-02 01:56:59,2016-09-02 01:56:59,7031,1,Error event,0,None,Service Control Manager,,annette,,The User Data Storage_81e7679 service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15820,2016-09-02 01:56:59,2016-09-02 01:56:59,7031,1,Error event,0,None,Service Control Manager,,annette,,The User Data Access_81e7679 service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15830,2016-09-02 09:28:45,2016-09-02 09:28:45,18,4,Information event,0,None,BTHUSB,,annette,,Windows cannot store Bluetooth authentication codes (link keys) on the local adapter. Bluetooth keyboards might not work in the system BIOS during startup. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15831,2016-09-02 09:28:46,2016-09-02 09:28:46,1,4,Information event,0,None,Microsoft-Windows-Power-Troubleshooter,,annette,S-1-5-19,The system has returned from a low power state. Sleep Time: 2016-09-01T18:57:04.409313900Z Wake Time: 2016-09-02T02:28:44.037411400Z Wake Source: 0 ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15837,2016-09-02 12:00:00,2016-09-02 12:00:00,6013,4,Information event,0,None,EventLog,,annette,,The system uptime is 353650 seconds. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15868,2016-09-03 11:25:04,2016-09-03 11:25:04,7031,1,Error event,0,None,Service Control Manager,,annette,,The Sync Host_8c4ff0a service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15869,2016-09-03 11:25:04,2016-09-03 11:25:04,7031,1,Error event,0,None,Service Control Manager,,annette,,The Contact Data_8c4ff0a service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15870,2016-09-03 11:25:04,2016-09-03 11:25:04,7031,1,Error event,0,None,Service Control Manager,,annette,,The User Data Storage_8c4ff0a service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15871,2016-09-03 11:25:04,2016-09-03 11:25:04,7031,1,Error event,0,None,Service Control Manager,,annette,,The User Data Access_8c4ff0a service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15872,2016-09-03 11:25:06,2016-09-03 11:25:06,51,2,Warning event,0,None,disk,,annette,,An error was detected on device \Device\Harddisk2\DR11 during a paging operation. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15876,2016-09-03 18:09:27,2016-09-03 18:09:27,6013,4,Information event,0,None,EventLog,,annette,,The system uptime is 462217 seconds. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15885,2016-09-03 18:09:29,2016-09-03 18:09:29,18,4,Information event,0,None,BTHUSB,,annette,,Windows cannot store Bluetooth authentication codes (link keys) on the local adapter. Bluetooth keyboards might not work in the system BIOS during startup. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15886,2016-09-03 18:09:30,2016-09-03 18:09:30,1,4,Information event,0,None,Microsoft-Windows-Power-Troubleshooter,,annette,S-1-5-19,The system has returned from a low power state. Sleep Time: 2016-09-03T04:25:13.351749100Z Wake Time: 2016-09-03T11:09:28.125747700Z Wake Source: 0 ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15901,2016-09-04 09:29:03,2016-09-04 09:29:03,7031,1,Error event,0,None,Service Control Manager,,annette,,The Sync Host_df31f91 service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,15902,2016-09-04 09:29:03,2016-09-04 09:29:03,7031,1,Error event,0,None,Service Control Manager,,annette,,The Contact Data_df31f91 service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
